Año,Mes,Descripcion Centro,Organismo,Numero Contrato,Numero Expediente,Descripcion Contrato,Tipo Contrato,Procedimiento Adjudicacion,Articulo,Apartado,Criterios Adjudicacion,Presupuesto Total(IVA Incluido),Importe Adjudicacion (IVA Incluido),Plazo,Fecha Adjudicacion,Nombre/Razon Social,NIF/CIF Adjudicatario,Fecha Formalizacion,Tiene acuerdo Marco,Tiene ingreso/coste cero,Adjudicado por precios unitarios
2020,Enero,Ayuntamiento De Madrid,"Area De Gobierno De Portavoz, Seguridad Y Emergencias",202000098,300/2018/01751,"servicio de mantenimiento de 1.607 cascos integrales usados o nuevos, y 551 linternas recargables led usadas o nuevas con cargadores para la jefatura del cuerpo de bomberos del ayuntamiento de madrid.",Servicios,Abierto,,,Pluralidad de criterios,369122.96,280938.38,24,2019-11-15T00:00:00Z,"Drager Safety Hispania, S.A.",A83140012,2019-12-13T00:00:00Z,false,false,false
2020,Enero,Ayuntamiento De Madrid,"Rea De Gobierno De Familias, Igualdad Y Bienestar Social",202000099,300/2019/00104,"contrato administrativo de servicios que conlleven prestaciones directas a favor de la ciudadania denominado ""centro de crisis 24 horas para la atencion a mujeres victimas de violencia sexual""",Servicios,Abierto,,,Pluralidad de criterios,2517773.54,2242878.0,24,2019-06-11T00:00:00Z,Fundacion Para La Convivencia Aspacia,G86527496,2019-11-29T00:00:00Z,false,false,false
2020,Enero,Ayuntamiento De Madrid,Rea De Gobierno De Medio Ambiente Y Movilidad,202000101,300/2018/02185,contrato de servicios para la gestion del centro de informacion y educacion ambiental de la casa de campo,Servicios,Abierto,,,Pluralidad de criterios,403526.48,377297.26,24,2019-11-13T00:00:00Z,"Talher, S.A.",A08602815,2019-12-12T00:00:00Z,false,false,false
2020,Enero,Ayuntamiento De Madrid,Rea De Gobierno De Obras Y Equipamientos,202000105,145/2019/01322,"el objeto del contrato es la suscripcion de una poliza de seguro de rc, para el aseguramiento de las consecuencias economicas derivadas de la responsabilidad civil/patrimonial, general, por instalaciones radiactivas no sometidas a seguro obligatorio, profesional, patronal o por accidente de trabajo, que durante la vigencia del contrato pudiera corresponder directa, solidaria o subsidiariamente al ayuntamiento de madrid por el ordenamiento juridico vigente, por daos corporales, materiales y perjuicios economicos consecutivos o no, causados a terceros en el ejercicio de su actividad asegurada.",Servicios,Abierto,,,Pluralidad de criterios,1.1E7,8588106.0,24,2019-11-19T00:00:00Z,"Allianz Compaia De Seguros Y Reaseguros, S.A.",A28007748,2019-12-19T00:00:00Z,false,false,false
2020,Enero,Ayuntamiento De Madrid,Informática Ayuntamiento De Madrid,202000107,300/2019/01351,"mantenimiento de dos impresoras oce variostream 7550g501 twin, de iam.",Servicios,Abierto simplificado,,,Un unico criterio,117112.14,117112.14,9,2019-03-12T00:00:00Z,"Canon Espaa, S.A.",A28122125,2019-11-12T00:00:00Z,false,false,false
2020,Enero,Ayuntamiento De Madrid,Informática Ayuntamiento De Madrid,202000111,300/2019/00691,"servicio de mantenimiento y soporte de infraestructuras hardware, consistente en subsistemas de almacenamiento y otros dispositivos asociados, del organismo autonomo informatica ayuntamiento de madrid (iam).",Servicios,Abierto,,,Pluralidad de criterios,526925.86,511478.62,24,2019-11-29T00:00:00Z,Unisys Sl,B82538273,2019-12-30T00:00:00Z,false,false,false
2020,Enero,Ayuntamiento De Madrid,Presidencia Del Pleno,202000124,300/2019/00692,contrato de suministros de una escultura memorial a las personas fusiladas y ejecutadas por la dictadura militar en madrid entre abril de 1939 y febrero de 1944.,Suministro,Negociado sin publicidad,168,a) apartado 2,,295053.0,295053.0,0.33,2019-07-11T00:00:00Z,Fernando Sanchez Castillo,05275894Q,2019-12-12T00:00:00Z,false,false,false
2020,Enero,Ayuntamiento De Madrid,Madrid Salud,202000126,300/2019/01188,suministro de envases de pildora postcoital para la anticoncepcion de emergencia con destino al servicio de farmacia de madrid salud,Suministro,Negociado sin publicidad,168,a) apartado 2,,192000.0,192000.0,36,2019-11-18T00:00:00Z,Hra Pharma Iberia S L,B85764579,2019-12-17T00:00:00Z,false,false,false
2020,Enero,Ayuntamiento De Madrid,Madrid Salud,202000128,300/2019/01106,"suministro de vacunas con destino al servicio de farmacia de madrid salud, para su dispensacion al centro de salud internacional (7 lotes). lote 1",Suministro,Abierto,,,Pluralidad de criterios,75088.0,75088.0,12,2019-11-18T00:00:00Z,"Sanofi Aventis, S.A",A08163586,2019-12-16T00:00:00Z,false,false,false
2020,Enero,Ayuntamiento De Madrid,Madrid Salud,202000129,300/2019/01106,"suministro de vacunas con destino al servicio de farmacia de madrid salud, para su dispensacion al centro de salud internacional (7 lotes). lote 2",Suministro,Abierto,,,Pluralidad de criterios,40310.4,40310.4,12,2019-11-18T00:00:00Z,"Glaxosmithkline, S.A.",A28228526,2019-12-16T00:00:00Z,false,false,false
2020,Enero,Ayuntamiento De Madrid,Madrid Salud,202000130,300/2019/01106,"suministro de vacunas con destino al servicio de farmacia de madrid salud, para su dispensacion al centro de salud internacional (7 lotes). lote 3",Suministro,Abierto,,,Pluralidad de criterios,21320.0,21320.0,12,2019-11-18T00:00:00Z,"Glaxosmithkline, S.A.",A28228526,2019-12-16T00:00:00Z,false,false,false
2020,Enero,Ayuntamiento De Madrid,Madrid Salud,202000131,300/2019/01106,"suministro de vacunas con destino al servicio de farmacia de madrid salud, para su dispensacion al centro de salud internacional (7 lotes). lote 4",Suministro,Abierto,,,Pluralidad de criterios,18283.2,18283.2,12,2019-11-18T00:00:00Z,"Sanofi Aventis, S.A",A08163586,2019-12-16T00:00:00Z,false,false,false
2020,Enero,Ayuntamiento De Madrid,Madrid Salud,202000132,300/2019/01106,"suministro de vacunas con destino al servicio de farmacia de madrid salud, para su dispensacion al centro de salud internacional (7 lotes). lote 6",Suministro,Abierto,,,Pluralidad de criterios,6495.84,6495.84,12,2019-11-18T00:00:00Z,"Glaxosmithkline, S.A.",A28228526,2019-12-16T00:00:00Z,false,false,false
2020,Enero,Ayuntamiento De Madrid,Madrid Salud,202000141,300/2019/01155,"suministro de las especialidades farmaceuticas cyanokit 5g y metalyse 10.000 u.i, para el servicio de farmacia de ""madrid salud"", con destino a samur-proteccion civil. lote 1",Suministro,Negociado sin publicidad,168,a) apartado 2,,25974.0,25974.0,12,2019-11-18T00:00:00Z,Laboratorios Rubio Sa,A08222465,2019-12-17T00:00:00Z,false,false,false
2020,Enero,Ayuntamiento De Madrid,Madrid Salud,202000142,300/2019/01155,"suministro de las especialidades farmaceuticas cyanokit 5g y metalyse 10.000 u.i, para el servicio de farmacia de ""madrid salud"", con destino a samur-proteccion civil. lote 2",Suministro,Negociado sin publicidad,168,a) apartado 2,,26486.4,26486.4,12,2019-11-20T00:00:00Z,"Boehringer Ingelheim Espaa, S. A.",A08006470,2019-12-17T00:00:00Z,false,false,false
2020,Enero,Ayuntamiento De Madrid,Distrito De Barajas,202000150,300/2019/00633,"cabalgata 2019-2020, 2020-2021   y carnaval  2020-2021 en el distrito de barajas. lote 1",Servicios,Abierto,,,Pluralidad de criterios,154774.86,134249.5,14.23,2019-11-27T00:00:00Z,"Merino Y Merino Producciones, S.L.",B81590606,2019-12-23T00:00:00Z,false,false,false
2020,Enero,Ayuntamiento De Madrid,Distrito De Barajas,202000152,300/2019/00633,"cabalgata 2019-2020, 2020-2021   y carnaval  2020-2021 en el distrito de barajas. lote 2",Servicios,Abierto,,,Pluralidad de criterios,49820.54,38689.75,14.7,2019-11-27T00:00:00Z,"Merino Y Merino Producciones, S.L.",B81590606,2019-12-23T00:00:00Z,false,false,false
2020,Enero,Ayuntamiento De Madrid,"Area De Gobierno De Portavoz, Seguridad Y Emergencias",202000157,300/2019/00942,suministro de diverso material fungible de ferreteria para samur-proteccion civil,Suministro,Abierto simplificado,,,Un unico criterio,47550.22,47550.22,2,2019-12-13T00:00:00Z,"Redondo Y Garcia, S.A.",A28021350,2019-12-27T00:00:00Z,false,false,true
2020,Enero,Ayuntamiento De Madrid,"Rea De Gobierno De Familias, Igualdad Y Bienestar Social",202000166,300/2019/00415,suministro e instalacion de juegos de exterior para 12 nuevas escuelas infantiles de titularidad municipal. lote 1,Suministro,Abierto,,,Pluralidad de criterios,117527.3,98487.88,1,2019-11-20T00:00:00Z,"Almenara Equipamientos, Sll",B11824174,2019-12-17T00:00:00Z,false,false,false
2020,Enero,Ayuntamiento De Madrid,"Rea De Gobierno De Familias, Igualdad Y Bienestar Social",202000167,300/2019/00415,suministro e instalacion de juegos de exterior para 12 nuevas escuelas infantiles de titularidad municipal. lote 2,Suministro,Abierto,,,Pluralidad de criterios,130808.26,108570.86,1,2019-11-20T00:00:00Z,"Prodel, Sa",A28748515,2019-12-19T00:00:00Z,false,false,false
2020,Enero,Ayuntamiento De Madrid,"Rea De Gobierno De Familias, Igualdad Y Bienestar Social",202000168,300/2019/00415,suministro e instalacion de juegos de exterior para 12 nuevas escuelas infantiles de titularidad municipal. lote 3,Suministro,Abierto,,,Pluralidad de criterios,114632.98,92852.71,1,2019-11-20T00:00:00Z,"Prodel, Sa",A28748515,2019-12-19T00:00:00Z,false,false,false
2020,Enero,Ayuntamiento De Madrid,Distrito De Barajas,202000170,300/2019/00897,"servicio de bar en el centro socio-cultural juvenil gloria fuertes, del distrito de barajas",Servicios,Abierto,,,Un unico criterio,24386.34,23650.0,24,2019-12-11T00:00:00Z,Dolores Fernandez Regidor,50954681K,2019-11-12T00:00:00Z,false,false,false
2020,Enero,Ayuntamiento De Madrid,Distrito De San Blas-canillejas,202000174,300/2019/00288,suministro y distribucion de prensa en los cinco centros municipales de mayores del distrito san blas-canillejas,Suministro,Abierto simplificado,,,Un unico criterio,19998.38,19260.54,24,2019-02-12T00:00:00Z,Dirpubli S L,B86932860,2019-12-16T00:00:00Z,false,false,false
2020,Enero,Ayuntamiento De Madrid,"Rea De Gobierno De Familias, Igualdad Y Bienestar Social",202000175,300/2019/00893,suministro de instrumentos musicales para  la red de escuelas municipales de musica y danza del ayuntamiento de madrid. lote 3,Suministro,Abierto simplificado,,,Pluralidad de criterios,10899.99,9488.47,1,2019-12-26T00:00:00Z,Eizaguirre Ordoki M. Isabel,15037031E,2020-02-01T00:00:00Z,false,false,false
2020,Enero,Ayuntamiento De Madrid,"Rea De Gobierno De Familias, Igualdad Y Bienestar Social",202000176,300/2019/00893,suministro de instrumentos musicales para  la red de escuelas municipales de musica y danza del ayuntamiento de madrid. lote 4,Suministro,Abierto simplificado,,,Pluralidad de criterios,7200.01,5868.01,1,2019-12-26T00:00:00Z,Eizaguirre Ordoki M. Isabel,15037031E,2020-02-01T00:00:00Z,false,false,false
2020,Enero,Ayuntamiento De Madrid,"Rea De Gobierno De Familias, Igualdad Y Bienestar Social",202000177,300/2019/00893,suministro de instrumentos musicales para  la red de escuelas municipales de musica y danza del ayuntamiento de madrid. lote 5,Suministro,Abierto simplificado,,,Pluralidad de criterios,45200.03,39346.74,1,2019-12-30T00:00:00Z,Eizaguirre Ordoki M. Isabel,15037031E,2020-01-15T00:00:00Z,false,false,false
2020,Enero,Ayuntamiento De Madrid,"Rea De Gobierno De Familias, Igualdad Y Bienestar Social",202000195,300/2019/00299,clases de apoyo y refuerzo educativo de los/as menores de la residencia internado san ildefonso durante los cursos escolares 2019/2020 y 2020/2021.,Servicios,Abierto simplificado,,,Pluralidad de criterios,49884.96,30739.5,16.96,2019-12-26T00:00:00Z,"Idra Socioeducativo, S.L.",B82321803,2020-07-01T00:00:00Z,false,false,false
2020,Enero,Ayuntamiento De Madrid,"Rea De Gobierno De Familias, Igualdad Y Bienestar Social",202000196,300/2019/00893,suministro de instrumentos musicales para  la red de escuelas municipales de musica y danza del ayuntamiento de madrid. lote 1,Suministro,Abierto simplificado,,,Pluralidad de criterios,28500.0,26391.01,1,2019-12-26T00:00:00Z,Polimusica S.A.,A28415610,2019-12-30T00:00:00Z,false,false,false
2020,Febrero,Ayuntamiento De Madrid,"Rea De Gobierno De Familias, Igualdad Y Bienestar Social",202000221,300/2019/00883,"contrato de servicios denominado traslado de mobiliario, documentacion, equipos informaticos, instrumentos musicales y demas enseres para necesidades del area de gobierno de familias, igualdad y bienestar social.",Servicios,Abierto simplificado,,,Pluralidad de criterios,78815.77,78815.77,17,2020-01-21T00:00:00Z,Ordax Coordinadora De Transportes Y  Mercancias S.L.,B80132145,2020-01-27T00:00:00Z,false,false,false
2020,Febrero,Ayuntamiento De Madrid,"Area De Gobierno De Portavoz, Seguridad Y Emergencias",202000223,300/2019/00287,servicio de  lavado de ropa plana y limpieza de prendas de uniformidad del cuerpo de policia municipal de madrid,Servicios,Abierto,,,Un unico criterio,65340.0,65340.0,36,2019-10-12T00:00:00Z,Tintorerias Frumar S.L.,B83828475,2019-12-23T00:00:00Z,false,false,false
2020,Febrero,Ayuntamiento De Madrid,Madrid Salud,202000224,300/2019/01144,suministro de reactivos para la deteccion de drogas de abuso en orina para el laboratorio de analisis clinicos de madrid salud,Suministro,Abierto,,,Pluralidad de criterios,129591.0,129591.0,36,2019-11-21T00:00:00Z,"Thermo Fisher Diagnostics, S.L.U.",B62014485,2019-12-26T00:00:00Z,false,false,false
2020,Febrero,Ayuntamiento De Madrid,Madrid Salud,202000227,300/2019/01106,"suministro de vacunas con destino al servicio de farmacia de madrid salud, para su dispensacion al centro de salud internacional (7 lotes). lote 7",Suministro,Abierto,,,Pluralidad de criterios,5148.0,5148.0,12,2019-11-18T00:00:00Z,"Pfizer, Sl",B28089225,2019-12-16T00:00:00Z,false,false,false
2020,Febrero,Ayuntamiento De Madrid,Madrid Salud,202000228,300/2019/01082,suministro de tubos de extraccion de sangre por vacio y material de extraccion con destino al laboratorio de analisis clinicos de madrid salud,Suministro,Abierto,,,Pluralidad de criterios,227789.76,227789.76,36,2019-11-25T00:00:00Z,Cajal S.A.,A28793685,2019-12-26T00:00:00Z,false,false,false
2020,Febrero,Ayuntamiento De Madrid,Madrid Salud,202000229,300/2019/01083,suministro para reactivos para tecnicas de serologia ii y biologia molecular para el laboratorio de analisis clinicos de madrid salud.,Suministro,Abierto,,,Pluralidad de criterios,447145.44,447145.44,36,2019-11-25T00:00:00Z,Roche Diagnostics; S.L.,B61503355,2019-12-26T00:00:00Z,false,false,false
2020,Febrero,Ayuntamiento De Madrid,"Rea De Gobierno De Cultura, Turismo Y Deporte",202000230,300/2019/00693,proyecto de ejecucion de obras de consolidacion estructural de la nave 15 del antiguo matadero municipal de arganzuela (madrid).,Obras,Abierto simplificado,,,Pluralidad de criterios,944505.65,671543.51,6,2019-04-12T00:00:00Z,"Ortiz Construcciones Y Proyectos, S.A.",A19001205,2019-12-13T00:00:00Z,false,false,false
2020,Febrero,Ayuntamiento De Madrid,Madrid Salud,202000233,300/2019/00941,servicio de mensajeria de madrid salud,Servicios,Abierto,,,Pluralidad de criterios,230390.94,133677.24,36,2019-11-14T00:00:00Z,Lizardo Jose Villafranca Carnero .,02672059B,2019-12-17T00:00:00Z,false,false,false
2020,Febrero,Ayuntamiento De Madrid,Madrid Salud,202000234,300/2019/01006,suministro de especialidades farmaceuticas con destino al servicio de farmacia de madrid salud para su dispensacion a los centros del organismo autonomo madrid salud (aos 2020 y 2021),Suministro,Abierto,,,Pluralidad de criterios,180008.3,180008.3,24,2019-11-29T00:00:00Z,Omfe S.A.,A79144317,2019-12-27T00:00:00Z,false,false,false
2020,Febrero,Ayuntamiento De Madrid,Madrid Salud,202000237,300/2019/01011,programa  de intervencion y mediacion intercultural dirigido a personas con adicciones de origen extranjero,Servicios,Abierto,,,Pluralidad de criterios,744772.78,721014.54,36,2019-11-28T00:00:00Z,"Arquisocial, S.L.",B22183370,2019-12-27T00:00:00Z,false,false,false
2020,Febrero,Ayuntamiento De Madrid,Madrid Salud,202000238,300/2019/01031,"servicio de higienizacion, desinfeccion y limpieza de las instalaciones y el mantenimiento de las zonas verdes y ajardinadas del centro de proteccion animal  (cpa) de madrid salud",Servicios,Abierto,,,Pluralidad de criterios,584361.09,513185.91,24,2019-11-28T00:00:00Z,"Ascan Servicios Urbanos, S.L.",B39866199,2019-12-27T00:00:00Z,false,false,false
2020,Febrero,Ayuntamiento De Madrid,Madrid Salud,202000239,300/2019/01183,"servicio de mantenimiento preventivo y correctivo, para 2020-2021, de 10 ecografos:  9 marca famio modelo ssa-530a/e2-e4 instalados en diversos centros municipales de salud comunitaria y 1 marca nemio modelo ssa-580a/e7 instalado en la seccion de salud laboral de la mujer",Servicios,Negociado sin publicidad,168,a) apartado 2,,56567.46,56567.46,24,2019-11-18T00:00:00Z,Toshiba Medical Systems Sa,A28206712,2019-12-17T00:00:00Z,false,false,false
2020,Febrero,Ayuntamiento De Madrid,Madrid Salud,202000241,300/2019/01026,suministro de diferentes especialidades farmaceuticas para el servicio de farmacia de  madrid salud con destino a samur- proteccion civil (3 lotes). lote 1,Suministro,Abierto,,,Pluralidad de criterios,72699.56,72699.56,12,2019-11-29T00:00:00Z,Omfe S.A.,A79144317,2019-12-30T00:00:00Z,false,false,false
2020,Febrero,Ayuntamiento De Madrid,Madrid Salud,202000242,300/2019/01026,suministro de diferentes especialidades farmaceuticas para el servicio de farmacia de  madrid salud con destino a samur- proteccion civil (3 lotes) . lote 2,Suministro,Abierto,,,Pluralidad de criterios,19996.85,19996.85,12,2019-11-29T00:00:00Z,Fresenius Kabi Espaa S.A.,A08130502,2019-12-30T00:00:00Z,false,false,false
